exp,run_id,engine,scenario,scheme,mode,batch,zipf_s,ep_size,total_tokens,konig_us,rtt_us,barrier_us,cct_us,step_us,throughput_GBs,lat_mean,lat_p50,lat_p99,hot_p99,cold_p99,hot_mean,cold_mean,roundtrip_step_us,hist_path
exp1_dispatch,s3_ub_rg_b1024_z0.9_ep0_sd1,behavioral,3,ub_rg,dispatch,1024,0.9,1024,8388608,10570.36288,1.1,1.2,10572.312272,10573.512272,5687.454229,908.743616,1166.53876,9911.506646,9911.531753,51.999692,1505.685582,27.203046,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b1024_z0.9_ep0_sd1/hist.csv
exp1_dispatch,s3_ub_rg_b1024_z0_ep0_sd1,behavioral,3,ub_rg,dispatch,1024,0.0,1024,8388608,163.86048,1.1,1.2,178.123367,179.323367,337572.454584,84.541196,128.110578,164.342437,152.901249,161.79603,84.665894,84.493081,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b1024_z0_ep0_sd1/hist.csv
exp1_dispatch,s3_ub_rg_b16_z0.3_ep0_sd1,behavioral,3,ub_rg,dispatch,16,0.3,1024,131072,15.62624,1.1,1.2,17.578986,18.778986,53445.863384,3.944307,3.785522,8.398703,11.979295,5.244283,5.152741,3.430685,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b16_z0.3_ep0_sd1/hist.csv
exp1_dispatch,s3_ub_rg_b16_z0.7_ep0_sd1,behavioral,3,ub_rg,dispatch,16,0.7,1024,131072,93.32736,1.1,1.2,95.280106,96.480106,9860.653323,7.780928,3.806191,65.813069,79.07524,4.090967,13.644825,2.846679,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b16_z0.7_ep0_sd1/hist.csv
exp1_dispatch,s3_ub_rg_b16_z0.9_ep0_sd1,behavioral,3,ub_rg,dispatch,16,0.9,1024,131072,170.5984,1.1,1.2,172.551146,173.751146,5444.902086,16.504714,4.641284,143.940804,153.625963,3.622687,25.93331,2.614251,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b16_z0.9_ep0_sd1/hist.csv
exp1_dispatch,s3_ub_rg_b16_z0_ep0_sd1,behavioral,3,ub_rg,dispatch,16,0.0,1024,131072,5.44768,1.1,1.2,8.240954,9.440954,114006.716289,3.878919,3.826692,5.987183,5.990851,5.980848,3.890102,3.876675,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b16_z0_ep0_sd1/hist.csv
exp1_dispatch,s3_ub_rg_b256_z0.3_ep0_sd1,behavioral,3,ub_rg,dispatch,256,0.3,1024,2097152,209.87904,1.1,1.2,211.993486,213.193486,70909.657818,28.928186,17.019743,84.200639,84.105726,37.333919,46.910447,21.037536,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b256_z0.3_ep0_sd1/hist.csv
exp1_dispatch,s3_ub_rg_b256_z0.7_ep0_sd1,behavioral,3,ub_rg,dispatch,256,0.7,1024,2097152,1402.7776,1.1,1.2,1404.892046,1406.092046,10700.028932,90.726428,14.539256,835.162313,835.300015,22.036724,183.774227,12.716998,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b256_z0.7_ep0_sd1/hist.csv
exp1_dispatch,s3_ub_rg_b256_z0.9_ep0_sd1,behavioral,3,ub_rg,dispatch,256,0.9,1024,2097152,2652.44672,1.1,1.2,2654.561166,2655.761166,5662.851446,229.632298,12.716788,2021.850379,2021.990909,14.831402,378.971009,8.674956,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b256_z0.9_ep0_sd1/hist.csv
exp1_dispatch,s3_ub_rg_b256_z0_ep0_sd1,behavioral,3,ub_rg,dispatch,256,0.0,1024,2097152,46.16192,1.1,1.2,59.824,61.024,251276.839007,27.433064,17.729595,49.592097,48.414577,47.543655,27.647679,27.389501,,/home/luke/workspace/dyn_latency/results/ub_rg/exp1_dispatch/s3_ub_rg_b256_z0_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b1024_z0.3_ep0_sd1,behavioral,1,packet_spray,combine,1024,0.3,128,1048576,429.50656,0.0,2.0,573.97672,575.97672,13094.943586,287.24723,242.38504,511.47176,439.07496,532.54568,226.466513,331.553406,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b1024_z0.3_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b1024_z0.7_ep0_sd1,behavioral,1,packet_spray,combine,1024,0.7,128,1048576,1262.2848,0.0,2.0,1400.8772,1402.8772,5365.347347,701.225975,646.66024,1295.36424,1259.23752,1369.76808,653.130009,755.847785,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b1024_z0.7_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b1024_z0.9_ep0_sd1,behavioral,1,packet_spray,combine,1024,0.9,128,1048576,1760.89088,0.0,2.0,1896.04264,1898.04264,3964.14754,949.000875,860.55336,1771.89288,1749.52872,1870.66792,908.114441,1007.818003,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b1024_z0.9_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b1024_z0_ep0_sd1,behavioral,1,packet_spray,combine,1024,0.0,128,1048576,150.38464,0.0,2.0,296.86184,298.86184,25318.824299,148.841438,105.04616,259.58824,157.2292,259.58824,82.276838,185.585807,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b1024_z0_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b16_z0.3_ep0_sd1,behavioral,1,packet_spray,combine,16,0.3,128,16384,6.73792,0.0,2.0,10.2852,12.2852,11418.398475,4.337134,4.26408,8.70824,7.27464,9.28168,3.492142,5.007923,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b16_z0.3_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b16_z0.7_ep0_sd1,behavioral,1,packet_spray,combine,16,0.7,128,16384,19.92704,0.0,2.0,23.04424,25.04424,5096.306582,11.34024,11.28872,21.61064,20.46376,22.04072,10.654089,12.189912,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b16_z0.7_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b16_z0.9_ep0_sd1,behavioral,1,packet_spray,combine,16,0.9,128,16384,27.38176,0.0,2.0,30.49896,32.49896,3850.639891,15.302608,15.58952,28.77864,27.91848,29.49544,14.708731,16.161599,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b16_z0.9_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b16_z0_ep0_sd1,behavioral,1,packet_spray,combine,16,0.0,128,16384,4.01408,0.0,2.0,6.55784,8.55784,17908.413746,2.785216,2.83048,5.12424,3.1172,5.2676,1.757125,3.351193,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b16_z0_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b256_z0.3_ep0_sd1,behavioral,1,packet_spray,combine,256,0.3,128,262144,107.66336,0.0,2.0,144.47016,146.47016,13006.479622,72.402569,68.48936,128.70056,110.49384,138.87912,57.44531,83.475827,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b256_z0.3_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b256_z0.7_ep0_sd1,behavioral,1,packet_spray,combine,256,0.7,128,262144,318.2592,0.0,2.0,353.34568,355.34568,5317.875096,176.139732,171.99528,332.41512,320.80296,346.32104,164.185085,190.206398,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b256_z0.7_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b256_z0.9_ep0_sd1,behavioral,1,packet_spray,combine,256,0.9,128,262144,443.41248,0.0,2.0,477.78216,479.78216,3932.855492,238.497362,234.07016,454.7012,446.24296,471.04424,228.272571,253.623119,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b256_z0.9_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b256_z0_ep0_sd1,behavioral,1,packet_spray,combine,256,0.0,128,262144,38.7072,0.0,2.0,75.80072,77.80072,24789.318518,37.901806,34.08296,62.46824,40.24744,71.35656,21.429411,47.081439,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b256_z0_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b4096_z0.3_ep0_sd1,behavioral,1,packet_spray,combine,4096,0.3,128,4194304,1702.54336,0.0,2.0,2277.66696,2279.66696,13199.809981,1141.517766,1200.89,2156.95784,1698.92264,2157.1012,897.966905,1319.256506,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b4096_z0.3_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b4096_z0.7_ep0_sd1,behavioral,1,packet_spray,combine,4096,0.7,128,4194304,5025.91488,0.0,2.0,5575.66376,5577.66376,5392.14206,2789.566119,2862.14568,5375.96328,4990.89832,5433.88072,2596.616737,3008.912711,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b4096_z0.7_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b4096_z0.9_ep0_sd1,behavioral,1,packet_spray,combine,4096,0.9,128,4194304,7029.51424,0.0,2.0,7563.06344,7565.06344,3975.210748,3783.633609,3935.33864,7330.82024,7004.24616,7426.298,3620.225692,4022.351844,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b4096_z0.9_ep0_sd1/hist.csv
exp2_combine,s1_packet_spray_b4096_z0_ep0_sd1,behavioral,1,packet_spray,combine,4096,0.0,128,4194304,594.944,0.0,2.0,1175.51528,1177.51528,25575.823287,588.902258,644.79656,1102.25832,601.07176,1102.40168,322.446195,735.881289,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_packet_spray_b4096_z0_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b1024_z0.3_ep0_sd1,behavioral,1,ub_rg,combine,1024,0.3,128,1048576,429.50656,0.6,0.4,441.739044,442.139044,17015.00665,83.864524,20.270809,226.175518,397.744779,108.800364,145.31616,59.754885,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b1024_z0.3_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b1024_z0.7_ep0_sd1,behavioral,1,ub_rg,combine,1024,0.7,128,1048576,1262.2848,0.6,0.4,1279.982436,1280.382436,5872.106177,161.565353,20.2758,769.305631,768.775265,65.69296,342.000662,38.554089,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b1024_z0.7_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b1024_z0.9_ep0_sd1,behavioral,1,ub_rg,combine,1024,0.9,128,1048576,1760.89088,0.6,0.4,1777.888644,1778.288644,4227.59479,245.559667,20.276694,1198.425738,1198.786058,68.087006,473.075277,29.11525,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b1024_z0.9_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b1024_z0_ep0_sd1,behavioral,1,ub_rg,combine,1024,0.0,128,1048576,158.12608,0.6,0.4,165.614654,166.014654,45383.621544,75.059896,20.267523,145.134765,150.77233,139.302332,75.505202,74.928308,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b1024_z0_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b16_z0.3_ep0_sd1,behavioral,1,ub_rg,combine,16,0.3,128,16384,6.73792,0.6,0.4,9.463741,9.863741,12409.522676,2.741664,2.583034,6.329126,7.930063,3.900353,3.731105,2.328581,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b16_z0.3_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b16_z0.7_ep0_sd1,behavioral,1,ub_rg,combine,16,0.7,128,16384,19.92704,0.6,0.4,22.841628,23.241628,5141.512345,3.958509,2.727407,18.084308,20.154406,3.115827,6.736888,1.94564,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b16_z0.7_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b16_z0.9_ep0_sd1,behavioral,1,ub_rg,combine,16,0.9,128,16384,27.38176,0.6,0.4,30.659209,31.059209,3830.513469,5.267272,3.066435,25.517867,27.396373,2.779851,8.769114,1.784346,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b16_z0.9_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b16_z0_ep0_sd1,behavioral,1,ub_rg,combine,16,0.0,128,16384,3.87072,0.6,0.4,5.440297,5.840297,21587.150008,2.595232,2.569157,4.464293,4.495175,4.464293,2.588385,2.592517,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b16_z0_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b256_z0.3_ep0_sd1,behavioral,1,ub_rg,combine,256,0.3,128,262144,107.66336,0.6,0.4,114.359707,114.759707,16431.033695,22.205382,15.968535,37.428624,100.542184,33.126348,37.685155,16.183048,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b256_z0.3_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b256_z0.7_ep0_sd1,behavioral,1,ub_rg,combine,256,0.7,128,262144,318.2592,0.6,0.4,328.21214,328.61214,5725.102648,41.704504,16.140225,88.347991,303.17174,23.569676,86.949156,10.884299,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b256_z0.7_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b256_z0.9_ep0_sd1,behavioral,1,ub_rg,combine,256,0.9,128,262144,443.41248,0.6,0.4,447.31641,447.71641,4200.713748,62.676895,17.520947,148.498963,423.785461,18.841004,119.701848,8.529277,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b256_z0.9_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b256_z0_ep0_sd1,behavioral,1,ub_rg,combine,256,0.0,128,262144,42.14784,0.6,0.4,44.777111,45.177111,41964.479966,19.985439,15.954366,33.861785,40.251163,39.891678,20.210174,19.971764,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b256_z0_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b4096_z0.3_ep0_sd1,behavioral,1,ub_rg,combine,4096,0.3,128,4194304,1702.54336,0.6,0.4,1721.13338,1721.53338,17468.00766,330.025441,350.634992,1253.988508,1253.988508,471.229356,574.10544,233.937353,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b4096_z0.3_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b4096_z0.7_ep0_sd1,behavioral,1,ub_rg,combine,4096,0.7,128,4194304,5025.91488,0.6,0.4,5071.856258,5072.256258,5927.764815,639.632944,414.084501,4417.547334,4416.941633,310.835888,1359.049173,148.890628,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b4096_z0.7_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b4096_z0.9_ep0_sd1,behavioral,1,ub_rg,combine,4096,0.9,128,4194304,7029.51424,0.6,0.4,7070.831813,7071.231813,4251.94261,975.533364,584.802389,6421.060468,6420.565119,232.311327,1883.251426,111.470559,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b4096_z0.9_ep0_sd1/hist.csv
exp2_combine,s1_ub_rg_b4096_z0_ep0_sd1,behavioral,1,ub_rg,combine,4096,0.0,128,4194304,612.864,0.6,0.4,620.23614,620.63614,48473.10428,295.275741,350.644148,589.38535,538.551872,581.954042,295.432857,294.918509,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s1_ub_rg_b4096_z0_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b1024_z0.3_ep0_sd1,behavioral,2,packet_spray,combine,1024,0.3,1024,8388608,814.2848,0.0,4.0,964.97608,968.97608,62311.950928,506.42317,551.95592,950.35336,831.36456,950.35336,443.620248,552.822913,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b1024_z0.3_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b1024_z0.7_ep0_sd1,behavioral,2,packet_spray,combine,1024,0.7,1024,8388608,5503.44704,0.0,4.0,5648.54728,5652.54728,10645.133901,2964.959867,3175.01384,5628.19016,5544.46792,5628.19016,2893.301025,3045.939954,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b1024_z0.7_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b1024_z0.9_ep0_sd1,behavioral,2,packet_spray,combine,1024,0.9,1024,8388608,10518.89664,0.0,4.0,10659.9828,10663.9828,5640.679096,5561.491941,5976.69832,10631.16744,10569.95272,10632.0276,5477.347488,5701.792508,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b1024_z0.9_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b1024_z0_ep0_sd1,behavioral,2,packet_spray,combine,1024,0.0,1024,8388608,154.68544,0.0,4.0,303.51304,307.51304,198111.890494,154.56513,199.0036,288.6036,154.13192,288.6036,86.659589,191.930135,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b1024_z0_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b16_z0.3_ep0_sd1,behavioral,2,packet_spray,combine,16,0.3,1024,131072,13.76256,0.0,4.0,18.80008,22.80008,49974.4733,8.82003,8.76488,16.50632,14.35592,16.9364,5.958895,10.936761,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b16_z0.3_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b16_z0.7_ep0_sd1,behavioral,2,packet_spray,combine,16,0.7,1024,131072,87.30624,0.0,4.0,91.62696,95.62696,10253.795346,43.60095,41.16424,89.47656,88.18632,90.19336,40.392909,47.806299,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b16_z0.7_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b16_z0.9_ep0_sd1,behavioral,2,packet_spray,combine,16,0.9,1024,131072,165.43744,0.0,4.0,169.47144,173.47144,5543.849135,85.922583,85.0324,167.4644,166.46088,168.32456,84.311247,89.392947,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b16_z0.9_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b16_z0_ep0_sd1,behavioral,2,packet_spray,combine,16,0.0,1024,131072,4.3008,0.0,4.0,11.34536,15.34536,82811.30753,5.321794,5.32424,9.62504,3.60392,9.91176,2.331536,6.90198,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b16_z0_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b256_z0.3_ep0_sd1,behavioral,2,packet_spray,combine,256,0.3,1024,2097152,206.58176,0.0,4.0,248.4628,252.4628,60501.5541,128.981388,120.29896,234.55688,209.46888,234.8436,112.373574,140.918171,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b256_z0.3_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b256_z0.7_ep0_sd1,behavioral,2,packet_spray,combine,256,0.7,1024,2097152,1380.84352,0.0,4.0,1420.71752,1424.71752,10580.840543,744.589501,717.9668,1405.66472,1383.874,1411.25576,726.373828,764.739237,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b256_z0.7_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b256_z0.9_ep0_sd1,behavioral,2,packet_spray,combine,256,0.9,1024,2097152,2629.50912,0.0,4.0,2667.23272,2671.23272,5635.948233,1393.119241,1299.14824,2650.88968,2635.12008,2659.20456,1372.838868,1426.151013,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b256_z0.9_ep0_sd1/hist.csv
exp2_combine,s2_packet_spray_b256_z0_ep0_sd1,behavioral,2,packet_spray,combine,256,0.0,1024,2097152,43.86816,0.0,4.0,83.02536,87.02536,181057.757967,40.64504,33.27944,71.98664,42.31112,71.84328,22.82845,50.299885,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_packet_spray_b256_z0_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b1024_z0.3_ep0_sd1,behavioral,2,ub_rg,combine,1024,0.3,1024,8388608,814.2848,1.1,1.2,829.57808,830.77808,72482.076849,90.185316,127.72875,504.180882,503.835999,136.571528,163.337608,63.172121,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b1024_z0.3_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b1024_z0.7_ep0_sd1,behavioral,2,ub_rg,combine,1024,0.7,1024,8388608,5503.44704,1.1,1.2,5535.757497,5536.957497,10862.026051,348.969174,377.203728,4893.098079,4895.914296,86.819696,722.798056,39.513114,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b1024_z0.7_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b1024_z0.9_ep0_sd1,behavioral,2,ub_rg,combine,1024,0.9,1024,8388608,10518.89664,1.1,1.2,10572.345769,10573.545769,5687.436209,907.45586,1166.134775,9910.708527,9910.814439,59.165942,1504.712695,28.05941,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b1024_z0.9_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b1024_z0_ep0_sd1,behavioral,2,ub_rg,combine,1024,0.0,1024,8388608,161.28,1.1,1.2,166.148427,167.348427,361902.566302,76.793979,120.779378,154.130479,145.43466,152.196507,76.789143,76.742984,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b1024_z0_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b16_z0.3_ep0_sd1,behavioral,2,ub_rg,combine,16,0.3,1024,131072,13.76256,1.1,1.2,17.564258,18.764258,53490.67807,3.738076,3.554843,8.40195,11.979038,5.217655,4.734132,3.413515,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b16_z0.3_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b16_z0.7_ep0_sd1,behavioral,2,ub_rg,combine,16,0.7,1024,131072,87.30624,1.1,1.2,95.273723,96.473723,9861.314017,7.809025,3.934876,65.880611,79.137157,5.318318,13.502499,3.232664,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b16_z0.7_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b16_z0.9_ep0_sd1,behavioral,2,ub_rg,combine,16,0.9,1024,131072,165.43744,1.1,1.2,172.691054,173.891054,5440.490841,16.555962,4.774171,143.91264,153.624053,5.24263,25.840484,3.107141,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b16_z0.9_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b16_z0_ep0_sd1,behavioral,2,ub_rg,combine,16,0.0,1024,131072,5.0176,1.1,1.2,7.354278,8.554278,127752.047043,3.530687,3.502083,5.408547,5.450699,5.406753,3.541188,3.531285,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b16_z0_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b256_z0.3_ep0_sd1,behavioral,2,ub_rg,combine,256,0.3,1024,2097152,206.58176,1.1,1.2,211.891729,213.091729,70943.710905,24.93114,10.149061,84.479324,84.235766,35.254057,42.60483,18.799934,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b256_z0.3_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b256_z0.7_ep0_sd1,behavioral,2,ub_rg,combine,256,0.7,1024,2097152,1380.84352,1.1,1.2,1404.747187,1405.947187,10701.13233,89.705774,11.76267,833.364372,836.859967,23.526779,182.701265,13.598435,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b256_z0.7_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b256_z0.9_ep0_sd1,behavioral,2,ub_rg,combine,256,0.9,1024,2097152,2629.50912,1.1,1.2,2654.391452,2655.591452,5663.213512,229.281624,12.684842,2018.45372,2021.641091,16.878644,378.33219,10.70399,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b256_z0.9_ep0_sd1/hist.csv
exp2_combine,s2_ub_rg_b256_z0_ep0_sd1,behavioral,2,ub_rg,combine,256,0.0,1024,2097152,47.45216,1.1,1.2,49.410358,50.610358,304235.51266,21.422707,9.695856,40.662017,39.380863,39.39823,21.447634,21.395617,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s2_ub_rg_b256_z0_ep0_sd1/hist.csv
exp2_combine,s3_packet_spray_b1024_z0.3_ep0_sd1,behavioral,3,packet_spray,combine,1024,0.3,1024,8388608,814.2848,0.0,4.0,964.97608,968.97608,62311.950928,506.42317,551.95592,950.35336,831.36456,950.35336,443.620248,552.822913,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s3_packet_spray_b1024_z0.3_ep0_sd1/hist.csv
exp2_combine,s3_packet_spray_b1024_z0.7_ep0_sd1,behavioral,3,packet_spray,combine,1024,0.7,1024,8388608,5503.44704,0.0,4.0,5648.54728,5652.54728,10645.133901,2964.959867,3175.01384,5628.19016,5544.46792,5628.19016,2893.301025,3045.939954,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s3_packet_spray_b1024_z0.7_ep0_sd1/hist.csv
exp2_combine,s3_packet_spray_b1024_z0.9_ep0_sd1,behavioral,3,packet_spray,combine,1024,0.9,1024,8388608,10518.89664,0.0,4.0,10659.9828,10663.9828,5640.679096,5561.491941,5976.69832,10631.16744,10569.95272,10632.0276,5477.347488,5701.792508,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s3_packet_spray_b1024_z0.9_ep0_sd1/hist.csv
exp2_combine,s3_packet_spray_b1024_z0_ep0_sd1,behavioral,3,packet_spray,combine,1024,0.0,1024,8388608,154.68544,0.0,4.0,303.51304,307.51304,198111.890494,154.56513,199.0036,288.6036,154.13192,288.6036,86.659589,191.930135,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s3_packet_spray_b1024_z0_ep0_sd1/hist.csv
exp2_combine,s3_packet_spray_b16_z0.3_ep0_sd1,behavioral,3,packet_spray,combine,16,0.3,1024,131072,13.76256,0.0,4.0,18.80008,22.80008,49974.4733,8.82003,8.76488,16.50632,14.35592,16.9364,5.958895,10.936761,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s3_packet_spray_b16_z0.3_ep0_sd1/hist.csv
exp2_combine,s3_packet_spray_b16_z0.7_ep0_sd1,behavioral,3,packet_spray,combine,16,0.7,1024,131072,87.30624,0.0,4.0,91.62696,95.62696,10253.795346,43.60095,41.16424,89.47656,88.18632,90.19336,40.392909,47.806299,,/home/luke/workspace/dyn_latency/results/ub_rg/exp2_combine/s3_packet_spray_b16_z0.7_ep0_sd1/hist.csv
